ID,innings,overs,ballnumber,batter,bowler,non-striker,extra_type,batsman_run,extras_run,total_run,non_boundary,isWicketDelivery,player_out,kind,fielders_involved,BattingTeam
1304057,2,14,1,S Dube,LS Livingstone,MS Dhoni,NA,4,0,4,0,0,NA,NA,NA,Chennai Super Kings
1304057,2,14,2,S Dube,LS Livingstone,MS Dhoni,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304057,2,14,3,MS Dhoni,LS Livingstone,S Dube,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304057,2,14,4,S Dube,LS Livingstone,MS Dhoni,NA,2,0,2,0,0,NA,NA,NA,Chennai Super Kings
1304057,2,14,5,S Dube,LS Livingstone,MS Dhoni,NA,0,0,0,0,1,S Dube,caught,Arshdeep Singh,Chennai Super Kings
1304057,2,14,6,DJ Bravo,LS Livingstone,MS Dhoni,NA,0,0,0,0,1,DJ Bravo,caught and bowled,NA,Chennai Super Kings
1304057,2,15,1,MS Dhoni,RD Chahar,D Pretorius,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304057,2,15,2,D Pretorius,RD Chahar,MS Dhoni,NA,6,0,6,0,0,NA,NA,NA,Chennai Super Kings
1304057,2,15,3,D Pretorius,RD Chahar,MS Dhoni,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304057,2,15,4,D Pretorius,RD Chahar,MS Dhoni,NA,2,0,2,0,0,NA,NA,NA,Chennai Super Kings
1304057,2,15,5,D Pretorius,RD Chahar,MS Dhoni,NA,0,0,0,0,1,D Pretorius,caught,Arshdeep Singh,Chennai Super Kings
1304057,2,15,6,CJ Jordan,RD Chahar,MS Dhoni,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304057,2,16,1,MS Dhoni,LS Livingstone,CJ Jordan,NA,6,0,6,0,0,NA,NA,NA,Chennai Super Kings
1304057,2,16,2,MS Dhoni,LS Livingstone,CJ Jordan,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304057,2,16,3,MS Dhoni,LS Livingstone,CJ Jordan,NA,4,0,4,0,0,NA,NA,NA,Chennai Super Kings
1304057,2,16,4,MS Dhoni,LS Livingstone,CJ Jordan,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings
1304057,2,16,5,MS Dhoni,LS Livingstone,CJ Jordan,wides,0,1,1,0,0,NA,NA,NA,Chennai Super Kings
1304057,2,16,6,MS Dhoni,LS Livingstone,CJ Jordan,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304057,2,16,7,CJ Jordan,LS Livingstone,MS Dhoni,NA,2,0,2,0,0,NA,NA,NA,Chennai Super Kings
1304057,2,17,1,MS Dhoni,RD Chahar,CJ Jordan,NA,0,0,0,0,1,MS Dhoni,caught,JM Sharma,Chennai Super Kings
1304057,2,17,2,Mukesh Choudhary,RD Chahar,CJ Jordan,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304057,2,17,3,CJ Jordan,RD Chahar,Mukesh Choudhary,NA,2,0,2,0,0,NA,NA,NA,Chennai Super Kings
1304057,2,17,4,CJ Jordan,RD Chahar,Mukesh Choudhary,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304057,2,17,5,Mukesh Choudhary,RD Chahar,CJ Jordan,NA,1,0,1,0,0,NA,NA,NA,Chennai Super Kings
1304057,2,17,6,CJ Jordan,RD Chahar,Mukesh Choudhary,NA,0,0,0,0,1,CJ Jordan,caught,LS Livingstone,Chennai Super Kings
1304056,1,0,1,MS Wade,Mustafizur Rahman,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,0,2,Shubman Gill,Mustafizur Rahman,MS Wade,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,0,3,MS Wade,Mustafizur Rahman,Shubman Gill,NA,0,0,0,0,1,MS Wade,caught,RR Pant,Gujarat Titans
1304056,1,0,4,V Shankar,Mustafizur Rahman,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,0,5,V Shankar,Mustafizur Rahman,Shubman Gill,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans
1304056,1,0,6,V Shankar,Mustafizur Rahman,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,1,1,V Shankar,SN Thakur,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,1,2,V Shankar,SN Thakur,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,1,3,Shubman Gill,SN Thakur,V Shankar,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,1,4,Shubman Gill,SN Thakur,V Shankar,noballs,4,1,5,0,0,NA,NA,NA,Gujarat Titans
1304056,1,1,5,Shubman Gill,SN Thakur,V Shankar,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,1,6,V Shankar,SN Thakur,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,1,7,V Shankar,SN Thakur,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,2,1,Shubman Gill,KK Ahmed,V Shankar,NA,2,0,2,0,0,NA,NA,NA,Gujarat Titans
1304056,1,2,2,Shubman Gill,KK Ahmed,V Shankar,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,2,3,V Shankar,KK Ahmed,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,2,4,V Shankar,KK Ahmed,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,2,5,V Shankar,KK Ahmed,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,2,6,Shubman Gill,KK Ahmed,V Shankar,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,3,1,Shubman Gill,SN Thakur,V Shankar,wides,0,1,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,3,2,Shubman Gill,SN Thakur,V Shankar,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans
1304056,1,3,3,Shubman Gill,SN Thakur,V Shankar,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,3,4,V Shankar,SN Thakur,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,3,5,Shubman Gill,SN Thakur,V Shankar,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,3,6,Shubman Gill,SN Thakur,V Shankar,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,3,7,V Shankar,SN Thakur,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,4,1,V Shankar,AR Patel,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,4,2,Shubman Gill,AR Patel,V Shankar,NA,6,0,6,0,0,NA,NA,NA,Gujarat Titans
1304056,1,4,3,Shubman Gill,AR Patel,V Shankar,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,4,4,V Shankar,AR Patel,Shubman Gill,NA,2,0,2,0,0,NA,NA,NA,Gujarat Titans
1304056,1,4,5,V Shankar,AR Patel,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,4,6,V Shankar,AR Patel,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,5,1,Shubman Gill,Mustafizur Rahman,V Shankar,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,5,2,V Shankar,Mustafizur Rahman,Shubman Gill,legbyes,0,1,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,5,3,Shubman Gill,Mustafizur Rahman,V Shankar,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,5,4,V Shankar,Mustafizur Rahman,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,5,5,Shubman Gill,Mustafizur Rahman,V Shankar,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,5,6,V Shankar,Mustafizur Rahman,Shubman Gill,legbyes,0,1,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,6,1,V Shankar,Kuldeep Yadav,Shubman Gill,NA,0,0,0,0,1,V Shankar,bowled,NA,Gujarat Titans
1304056,1,6,2,HH Pandya,Kuldeep Yadav,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,6,3,HH Pandya,Kuldeep Yadav,Shubman Gill,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans
1304056,1,6,4,HH Pandya,Kuldeep Yadav,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,6,5,HH Pandya,Kuldeep Yadav,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,6,6,Shubman Gill,Kuldeep Yadav,HH Pandya,NA,2,0,2,0,0,NA,NA,NA,Gujarat Titans
1304056,1,7,1,HH Pandya,AR Patel,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,7,2,HH Pandya,AR Patel,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,7,3,HH Pandya,AR Patel,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,7,4,HH Pandya,AR Patel,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,7,5,HH Pandya,AR Patel,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,7,6,Shubman Gill,AR Patel,HH Pandya,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,8,1,Shubman Gill,Kuldeep Yadav,HH Pandya,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,8,2,HH Pandya,Kuldeep Yadav,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,8,3,HH Pandya,Kuldeep Yadav,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,8,4,Shubman Gill,Kuldeep Yadav,HH Pandya,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,8,5,Shubman Gill,Kuldeep Yadav,HH Pandya,NA,2,0,2,0,0,NA,NA,NA,Gujarat Titans
1304056,1,8,6,Shubman Gill,Kuldeep Yadav,HH Pandya,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,9,1,Shubman Gill,KK Ahmed,HH Pandya,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,9,2,HH Pandya,KK Ahmed,Shubman Gill,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans
1304056,1,9,3,HH Pandya,KK Ahmed,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,9,4,HH Pandya,KK Ahmed,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,9,5,HH Pandya,KK Ahmed,Shubman Gill,NA,2,0,2,0,0,NA,NA,NA,Gujarat Titans
1304056,1,9,6,HH Pandya,KK Ahmed,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,10,1,HH Pandya,AR Patel,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,10,2,Shubman Gill,AR Patel,HH Pandya,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,10,3,HH Pandya,AR Patel,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,10,4,Shubman Gill,AR Patel,HH Pandya,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,10,5,HH Pandya,AR Patel,Shubman Gill,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans
1304056,1,10,6,HH Pandya,AR Patel,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,11,1,HH Pandya,SN Thakur,Shubman Gill,NA,2,0,2,0,0,NA,NA,NA,Gujarat Titans
1304056,1,11,2,HH Pandya,SN Thakur,Shubman Gill,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans
1304056,1,11,3,HH Pandya,SN Thakur,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,11,4,Shubman Gill,SN Thakur,HH Pandya,NA,2,0,2,0,0,NA,NA,NA,Gujarat Titans
1304056,1,11,5,Shubman Gill,SN Thakur,HH Pandya,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans
1304056,1,11,6,Shubman Gill,SN Thakur,HH Pandya,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,12,1,Shubman Gill,Kuldeep Yadav,HH Pandya,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans
1304056,1,12,2,Shubman Gill,Kuldeep Yadav,HH Pandya,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,12,3,Shubman Gill,Kuldeep Yadav,HH Pandya,NA,2,0,2,0,0,NA,NA,NA,Gujarat Titans
1304056,1,12,4,Shubman Gill,Kuldeep Yadav,HH Pandya,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,12,5,HH Pandya,Kuldeep Yadav,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,12,6,HH Pandya,Kuldeep Yadav,Shubman Gill,NA,2,0,2,0,0,NA,NA,NA,Gujarat Titans
1304056,1,13,1,Shubman Gill,KK Ahmed,HH Pandya,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans
1304056,1,13,2,Shubman Gill,KK Ahmed,HH Pandya,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans
1304056,1,13,3,Shubman Gill,KK Ahmed,HH Pandya,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,13,4,HH Pandya,KK Ahmed,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,13,5,Shubman Gill,KK Ahmed,HH Pandya,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,13,6,HH Pandya,KK Ahmed,Shubman Gill,NA,0,0,0,0,1,HH Pandya,caught,R Powell,Gujarat Titans
1304056,1,14,1,Shubman Gill,Kuldeep Yadav,DA Miller,NA,6,0,6,0,0,NA,NA,NA,Gujarat Titans
1304056,1,14,2,Shubman Gill,Kuldeep Yadav,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,14,3,DA Miller,Kuldeep Yadav,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,14,4,DA Miller,Kuldeep Yadav,Shubman Gill,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans
1304056,1,14,5,DA Miller,Kuldeep Yadav,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,14,6,DA Miller,Kuldeep Yadav,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,15,1,Shubman Gill,AR Patel,DA Miller,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,15,2,Shubman Gill,AR Patel,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,15,3,DA Miller,AR Patel,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,15,4,Shubman Gill,AR Patel,DA Miller,NA,6,0,6,0,0,NA,NA,NA,Gujarat Titans
1304056,1,15,5,Shubman Gill,AR Patel,DA Miller,NA,2,0,2,0,0,NA,NA,NA,Gujarat Titans
1304056,1,15,6,Shubman Gill,AR Patel,DA Miller,NA,6,0,6,0,0,NA,NA,NA,Gujarat Titans
1304056,1,16,1,DA Miller,Mustafizur Rahman,Shubman Gill,NA,2,0,2,0,0,NA,NA,NA,Gujarat Titans
1304056,1,16,2,DA Miller,Mustafizur Rahman,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,16,3,Shubman Gill,Mustafizur Rahman,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,16,4,DA Miller,Mustafizur Rahman,Shubman Gill,NA,2,0,2,0,0,NA,NA,NA,Gujarat Titans
1304056,1,16,5,DA Miller,Mustafizur Rahman,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,16,6,Shubman Gill,Mustafizur Rahman,DA Miller,wides,0,1,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,16,7,Shubman Gill,Mustafizur Rahman,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,17,1,Shubman Gill,KK Ahmed,DA Miller,NA,0,0,0,0,1,Shubman Gill,caught,AR Patel,Gujarat Titans
1304056,1,17,2,R Tewatia,KK Ahmed,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,17,3,DA Miller,KK Ahmed,R Tewatia,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans
1304056,1,17,4,DA Miller,KK Ahmed,R Tewatia,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,17,5,R Tewatia,KK Ahmed,DA Miller,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans
1304056,1,17,6,R Tewatia,KK Ahmed,DA Miller,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,18,1,DA Miller,SN Thakur,R Tewatia,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,18,2,R Tewatia,SN Thakur,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,18,3,DA Miller,SN Thakur,R Tewatia,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,18,4,R Tewatia,SN Thakur,DA Miller,wides,0,1,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,18,5,R Tewatia,SN Thakur,DA Miller,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304056,1,18,6,R Tewatia,SN Thakur,DA Miller,NA,2,0,2,0,0,NA,NA,NA,Gujarat Titans
1304056,1,18,7,R Tewatia,SN Thakur,DA Miller,NA,6,0,6,0,0,NA,NA,NA,Gujarat Titans
1304056,1,19,1,DA Miller,Mustafizur Rahman,R Tewatia,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,19,2,R Tewatia,Mustafizur Rahman,DA Miller,NA,0,0,0,0,1,R Tewatia,caught,SN Thakur,Gujarat Titans
1304056,1,19,3,A Manohar,Mustafizur Rahman,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,19,4,DA Miller,Mustafizur Rahman,A Manohar,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304056,1,19,5,A Manohar,Mustafizur Rahman,DA Miller,NA,0,0,0,0,1,A Manohar,caught,AR Patel,Gujarat Titans
1304056,1,19,6,Rashid Khan,Mustafizur Rahman,DA Miller,byes,0,1,1,0,0,NA,NA,NA,Gujarat Titans
1304056,2,0,1,PP Shaw,Mohammed Shami,TL Seifert,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals
1304056,2,0,2,PP Shaw,Mohammed Shami,TL Seifert,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,0,3,TL Seifert,Mohammed Shami,PP Shaw,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals
1304056,2,0,4,TL Seifert,Mohammed Shami,PP Shaw,NA,2,0,2,0,0,NA,NA,NA,Delhi Capitals
1304056,2,0,5,TL Seifert,Mohammed Shami,PP Shaw,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals
1304056,2,0,6,TL Seifert,Mohammed Shami,PP Shaw,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,1,1,TL Seifert,HH Pandya,PP Shaw,NA,0,0,0,0,1,TL Seifert,caught,A Manohar,Delhi Capitals
1304056,2,1,2,Mandeep Singh,HH Pandya,PP Shaw,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals
1304056,2,1,3,Mandeep Singh,HH Pandya,PP Shaw,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,1,4,PP Shaw,HH Pandya,Mandeep Singh,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,1,5,Mandeep Singh,HH Pandya,PP Shaw,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals
1304056,2,1,6,Mandeep Singh,HH Pandya,PP Shaw,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals
1304056,2,2,1,PP Shaw,Mohammed Shami,Mandeep Singh,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,2,2,Mandeep Singh,Mohammed Shami,PP Shaw,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals
1304056,2,2,3,Mandeep Singh,Mohammed Shami,PP Shaw,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals
1304056,2,2,4,Mandeep Singh,Mohammed Shami,PP Shaw,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals
1304056,2,2,5,Mandeep Singh,Mohammed Shami,PP Shaw,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals
1304056,2,2,6,Mandeep Singh,Mohammed Shami,PP Shaw,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,3,1,Mandeep Singh,HH Pandya,PP Shaw,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals
1304056,2,3,2,Mandeep Singh,HH Pandya,PP Shaw,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals
1304056,2,3,3,Mandeep Singh,HH Pandya,PP Shaw,legbyes,0,1,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,3,4,PP Shaw,HH Pandya,Mandeep Singh,NA,2,0,2,0,0,NA,NA,NA,Delhi Capitals
1304056,2,3,5,PP Shaw,HH Pandya,Mandeep Singh,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,3,6,Mandeep Singh,HH Pandya,PP Shaw,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals
1304056,2,4,1,PP Shaw,LH Ferguson,Mandeep Singh,NA,0,0,0,0,1,PP Shaw,caught,V Shankar,Delhi Capitals
1304056,2,4,2,RR Pant,LH Ferguson,Mandeep Singh,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,4,3,Mandeep Singh,LH Ferguson,RR Pant,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals
1304056,2,4,4,Mandeep Singh,LH Ferguson,RR Pant,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals
1304056,2,4,5,Mandeep Singh,LH Ferguson,RR Pant,wides,0,1,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,4,6,Mandeep Singh,LH Ferguson,RR Pant,NA,0,0,0,0,1,Mandeep Singh,caught,MS Wade,Delhi Capitals
1304056,2,4,7,Lalit Yadav,LH Ferguson,RR Pant,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals
1304056,2,5,1,RR Pant,Mohammed Shami,Lalit Yadav,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,5,2,Lalit Yadav,Mohammed Shami,RR Pant,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals
1304056,2,5,3,Lalit Yadav,Mohammed Shami,RR Pant,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals
1304056,2,5,4,Lalit Yadav,Mohammed Shami,RR Pant,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals
1304056,2,5,5,Lalit Yadav,Mohammed Shami,RR Pant,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals
1304056,2,5,6,Lalit Yadav,Mohammed Shami,RR Pant,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals
1304056,2,6,1,RR Pant,LH Ferguson,Lalit Yadav,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,6,2,Lalit Yadav,LH Ferguson,RR Pant,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals
1304056,2,6,3,Lalit Yadav,LH Ferguson,RR Pant,legbyes,0,1,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,6,4,RR Pant,LH Ferguson,Lalit Yadav,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals
1304056,2,6,5,RR Pant,LH Ferguson,Lalit Yadav,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals
1304056,2,6,6,RR Pant,LH Ferguson,Lalit Yadav,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,7,1,RR Pant,Rashid Khan,Lalit Yadav,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals
1304056,2,7,2,RR Pant,Rashid Khan,Lalit Yadav,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,7,3,Lalit Yadav,Rashid Khan,RR Pant,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,7,4,RR Pant,Rashid Khan,Lalit Yadav,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,7,5,Lalit Yadav,Rashid Khan,RR Pant,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,7,6,RR Pant,Rashid Khan,Lalit Yadav,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,8,1,RR Pant,VR Aaron,Lalit Yadav,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,8,2,Lalit Yadav,VR Aaron,RR Pant,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,8,3,RR Pant,VR Aaron,Lalit Yadav,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals
1304056,2,8,4,RR Pant,VR Aaron,Lalit Yadav,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals
1304056,2,8,5,RR Pant,VR Aaron,Lalit Yadav,legbyes,0,1,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,8,6,Lalit Yadav,VR Aaron,RR Pant,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,9,1,Lalit Yadav,Rashid Khan,RR Pant,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals
1304056,2,9,2,Lalit Yadav,Rashid Khan,RR Pant,NA,6,0,6,0,0,NA,NA,NA,Delhi Capitals
1304056,2,9,3,Lalit Yadav,Rashid Khan,RR Pant,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals
1304056,2,9,4,Lalit Yadav,Rashid Khan,RR Pant,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals
1304056,2,9,5,Lalit Yadav,Rashid Khan,RR Pant,NA,2,0,2,0,0,NA,NA,NA,Delhi Capitals
1304056,2,9,6,Lalit Yadav,Rashid Khan,RR Pant,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals
1304056,2,10,1,RR Pant,HH Pandya,Lalit Yadav,legbyes,0,1,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,10,2,Lalit Yadav,HH Pandya,RR Pant,NA,2,0,2,0,0,NA,NA,NA,Delhi Capitals
1304056,2,10,3,Lalit Yadav,HH Pandya,RR Pant,NA,2,0,2,0,0,NA,NA,NA,Delhi Capitals
1304056,2,10,4,Lalit Yadav,HH Pandya,RR Pant,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals
1304056,2,10,5,RR Pant,HH Pandya,Lalit Yadav,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals
